0    [INFO] org.hibernate.annotations.common.Version 2016-02-16 09:20:36,053  HCANN000001: Hibernate Commons Annotations {4.0.5.Final}
580  [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:52,085  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/TiposDocumentos.hbm.xml
654  [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:52,159  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
738  [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:52,243  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Retiros.hbm.xml
743  [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:52,248  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
786  [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:52,291  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Clientes.hbm.xml
805  [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:52,310  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
840  [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:52,345  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Usuarios.hbm.xml
854  [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:52,359  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
883  [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:52,388  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Consignaciones.hbm.xml
886  [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:52,391  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
909  [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:52,414  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/TiposUsuarios.hbm.xml
914  [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:52,419  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
979  [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:52,484  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Cuentas.hbm.xml
1005 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:52,510  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
1048 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:52,553  HHH000041: Configured SessionFactory: null
1397 [WARN] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:52,902  HHH000402: Using Hibernate built-in connection pool (not for production use!)
1445 [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:52,950  HHH000401: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5432/banco]
1446 [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:52,951  HHH000046: Connection properties: {user=postgres, password=****}
1446 [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:52,951  HHH000006: Autocommit mode: false
1448 [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:52,953  HHH000115: Hibernate connection pool size: 20 (min=1)
2522 [INFO] org.hibernate.dialect.Dialect 2016-02-20 20:14:54,027  HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2551 [INFO] org.hibernate.engine.jdbc.internal.LobCreatorBuilder 2016-02-20 20:14:54,056  HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
2887 [INFO] org.hibernate.engine.transaction.internal.TransactionFactoryInitiator 2016-02-20 20:14:54,392  HHH000399: Using default transaction strategy (direct JDBC transactions)
2917 [INFO] org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory 2016-02-20 20:14:54,422  HHH000397: Using ASTQueryTranslatorFactory
4093 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:55,598  HHH000043: Configuring from resource: /hibernate.cfg.xml
4093 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:55,598  HHH000040: Configuration resource: /hibernate.cfg.xml
4102 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:55,607  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
4116 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:55,621  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/TiposDocumentos.hbm.xml
4120 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:55,625  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
4150 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:55,655  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Retiros.hbm.xml
4161 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:55,666  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
4187 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:55,692  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Clientes.hbm.xml
4190 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:55,695  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
4219 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:55,724  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Usuarios.hbm.xml
4225 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:55,730  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
4241 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:55,746  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Consignaciones.hbm.xml
4248 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:55,753  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
4255 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:55,760  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/TiposUsuarios.hbm.xml
4261 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:55,766  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
4279 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:55,784  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Cuentas.hbm.xml
4285 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:55,790  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
4317 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:55,822  HHH000041: Configured SessionFactory: null
4365 [WARN] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:55,870  HHH000402: Using Hibernate built-in connection pool (not for production use!)
4371 [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:55,876  HHH000401: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5432/banco]
4371 [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:55,876  HHH000046: Connection properties: {user=postgres, password=****}
4371 [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:55,876  HHH000006: Autocommit mode: false
4376 [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:55,881  HHH000115: Hibernate connection pool size: 20 (min=1)
4732 [INFO] org.hibernate.dialect.Dialect 2016-02-20 20:14:56,237  HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
4733 [INFO] org.hibernate.engine.jdbc.internal.LobCreatorBuilder 2016-02-20 20:14:56,238  HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
4746 [INFO] org.hibernate.engine.transaction.internal.TransactionFactoryInitiator 2016-02-20 20:14:56,251  HHH000399: Using default transaction strategy (direct JDBC transactions)
4746 [INFO] org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory 2016-02-20 20:14:56,251  HHH000397: Using ASTQueryTranslatorFactory
4868 [INFO] co.edu.usbcali.demo.test.TestCliente 2016-02-20 20:14:56,373  162020
4868 [INFO] co.edu.usbcali.demo.test.TestCliente 2016-02-20 20:14:56,373  Homero J Simpson
4868 [INFO] co.edu.usbcali.demo.test.TestCliente 2016-02-20 20:14:56,373  55555555
4868 [INFO] co.edu.usbcali.demo.test.TestCliente 2016-02-20 20:14:56,373  hjsimpson@gmail.com
4870 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:56,375  HHH000043: Configuring from resource: /hibernate.cfg.xml
4870 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:56,375  HHH000040: Configuration resource: /hibernate.cfg.xml
4872 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:56,377  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
4875 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:56,380  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/TiposDocumentos.hbm.xml
4878 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:56,383  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
4885 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:56,390  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Retiros.hbm.xml
4887 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:56,392  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
4895 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:56,400  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Clientes.hbm.xml
4897 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:56,402  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
4905 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:56,410  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Usuarios.hbm.xml
4907 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:56,412  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
4914 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:56,419  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Consignaciones.hbm.xml
4917 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:56,422  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
4924 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:56,429  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/TiposUsuarios.hbm.xml
4927 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:56,432  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
4937 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:56,442  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Cuentas.hbm.xml
4954 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:56,459  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
4977 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:56,482  HHH000041: Configured SessionFactory: null
4987 [WARN] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:56,492  HHH000402: Using Hibernate built-in connection pool (not for production use!)
4987 [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:56,492  HHH000401: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5432/banco]
4988 [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:56,493  HHH000046: Connection properties: {user=postgres, password=****}
4988 [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:56,493  HHH000006: Autocommit mode: false
4988 [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:56,493  HHH000115: Hibernate connection pool size: 20 (min=1)
5290 [INFO] org.hibernate.dialect.Dialect 2016-02-20 20:14:56,795  HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
5292 [INFO] org.hibernate.engine.jdbc.internal.LobCreatorBuilder 2016-02-20 20:14:56,797  HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
5300 [INFO] org.hibernate.engine.transaction.internal.TransactionFactoryInitiator 2016-02-20 20:14:56,805  HHH000399: Using default transaction strategy (direct JDBC transactions)
5300 [INFO] org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory 2016-02-20 20:14:56,805  HHH000397: Using ASTQueryTranslatorFactory
5452 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:56,957  HHH000043: Configuring from resource: /hibernate.cfg.xml
5458 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:56,963  HHH000040: Configuration resource: /hibernate.cfg.xml
5460 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:56,965  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
5464 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:56,969  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/TiposDocumentos.hbm.xml
5477 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:56,982  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
5483 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:56,988  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Retiros.hbm.xml
5492 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:56,997  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
5513 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:57,018  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Clientes.hbm.xml
5518 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:57,023  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
5534 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:57,039  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Usuarios.hbm.xml
5540 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:57,045  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
5547 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:57,052  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Consignaciones.hbm.xml
5565 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:57,070  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
5575 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:57,080  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/TiposUsuarios.hbm.xml
5584 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:57,089  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
5604 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:57,109  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Cuentas.hbm.xml
5607 [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-20 20:14:57,112  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
5621 [INFO] org.hibernate.cfg.Configuration 2016-02-20 20:14:57,126  HHH000041: Configured SessionFactory: null
5641 [WARN] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:57,146  HHH000402: Using Hibernate built-in connection pool (not for production use!)
5646 [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:57,151  HHH000401: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5432/banco]
5646 [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:57,151  HHH000046: Connection properties: {user=postgres, password=****}
5646 [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:57,151  HHH000006: Autocommit mode: false
5646 [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-20 20:14:57,151  HHH000115: Hibernate connection pool size: 20 (min=1)
6038 [INFO] org.hibernate.dialect.Dialect 2016-02-20 20:14:57,543  HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
6039 [INFO] org.hibernate.engine.jdbc.internal.LobCreatorBuilder 2016-02-20 20:14:57,544  HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
6046 [INFO] org.hibernate.engine.transaction.internal.TransactionFactoryInitiator 2016-02-20 20:14:57,551  HHH000399: Using default transaction strategy (direct JDBC transactions)
6046 [INFO] org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory 2016-02-20 20:14:57,551  HHH000397: Using ASTQueryTranslatorFactory
0    [INFO] org.hibernate.annotations.common.Version 2016-02-23 01:07:23,902  HCANN000001: Hibernate Commons Annotations {4.0.5.Final}
22   [INFO] org.hibernate.Version 2016-02-23 01:07:23,924  HHH000412: Hibernate Core {4.3.11.Final}
24   [INFO] org.hibernate.cfg.Environment 2016-02-23 01:07:23,926  HHH000206: hibernate.properties not found
26   [INFO] org.hibernate.cfg.Environment 2016-02-23 01:07:23,928  HHH000021: Bytecode provider name : javassist
51   [INFO] org.hibernate.cfg.Configuration 2016-02-23 01:07:23,953  HHH000043: Configuring from resource: /hibernate.cfg.xml
52   [INFO] org.hibernate.cfg.Configuration 2016-02-23 01:07:23,954  HHH000040: Configuration resource: /hibernate.cfg.xml
105  [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-23 01:07:24,007  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
149  [INFO] org.hibernate.cfg.Configuration 2016-02-23 01:07:24,051  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/TiposDocumentos.hbm.xml
322  [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-23 01:07:24,224  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
373  [INFO] org.hibernate.cfg.Configuration 2016-02-23 01:07:24,275  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Retiros.hbm.xml
378  [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-23 01:07:24,280  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
449  [INFO] org.hibernate.cfg.Configuration 2016-02-23 01:07:24,351  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Clientes.hbm.xml
452  [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-23 01:07:24,354  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
480  [INFO] org.hibernate.cfg.Configuration 2016-02-23 01:07:24,382  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Usuarios.hbm.xml
485  [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-23 01:07:24,387  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
530  [INFO] org.hibernate.cfg.Configuration 2016-02-23 01:07:24,432  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Consignaciones.hbm.xml
536  [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-23 01:07:24,438  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
645  [INFO] org.hibernate.cfg.Configuration 2016-02-23 01:07:24,547  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/TiposUsuarios.hbm.xml
648  [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-23 01:07:24,550  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
671  [INFO] org.hibernate.cfg.Configuration 2016-02-23 01:07:24,573  HHH000221: Reading mappings from resource: co/edu/usbcali/demo/modelo/Cuentas.hbm.xml
675  [WARN] org.hibernate.internal.util.xml.DTDEntityResolver 2016-02-23 01:07:24,577  HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
689  [INFO] org.hibernate.cfg.Configuration 2016-02-23 01:07:24,591  HHH000041: Configured SessionFactory: null
893  [WARN] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-23 01:07:24,795  HHH000402: Using Hibernate built-in connection pool (not for production use!)
906  [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-23 01:07:24,808  HHH000401: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5432/banco]
907  [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-23 01:07:24,809  HHH000046: Connection properties: {user=postgres, password=****}
907  [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-23 01:07:24,809  HHH000006: Autocommit mode: false
909  [INFO] org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl 2016-02-23 01:07:24,811  HHH000115: Hibernate connection pool size: 20 (min=1)
1970 [INFO] org.hibernate.dialect.Dialect 2016-02-23 01:07:25,872  HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
1983 [INFO] org.hibernate.engine.jdbc.internal.LobCreatorBuilder 2016-02-23 01:07:25,885  HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
2159 [INFO] org.hibernate.engine.transaction.internal.TransactionFactoryInitiator 2016-02-23 01:07:26,061  HHH000399: Using default transaction strategy (direct JDBC transactions)
2167 [INFO] org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory 2016-02-23 01:07:26,069  HHH000397: Using ASTQueryTranslatorFactory
3230 [INFO] co.edu.usbcali.demo.test.TestHQLSelect 2016-02-23 01:07:27,132  John Smith
3231 [INFO] co.edu.usbcali.demo.test.TestHQLSelect 2016-02-23 01:07:27,133  smith@usbcali.edu.co
3231 [INFO] co.edu.usbcali.demo.test.TestHQLSelect 2016-02-23 01:07:27,133  Logan Pardo
3232 [INFO] co.edu.usbcali.demo.test.TestHQLSelect 2016-02-23 01:07:27,134  logan@usbcali.edu.co
3232 [INFO] co.edu.usbcali.demo.test.TestHQLSelect 2016-02-23 01:07:27,134  Jacob Martin
3232 [INFO] co.edu.usbcali.demo.test.TestHQLSelect 2016-02-23 01:07:27,134  jmartin@usbcali.edu.co
3233 [INFO] co.edu.usbcali.demo.test.TestHQLSelect 2016-02-23 01:07:27,135  Benjamin Jares
3245 [INFO] co.edu.usbcali.demo.test.TestHQLSelect 2016-02-23 01:07:27,147  bjares@usbcali.edu.co
3246 [INFO] co.edu.usbcali.demo.test.TestHQLSelect 2016-02-23 01:07:27,148  Jack Nicols
3246 [INFO] co.edu.usbcali.demo.test.TestHQLSelect 2016-02-23 01:07:27,148  jnicols@usbcali.edu.co
3246 [INFO] co.edu.usbcali.demo.test.TestHQLSelect 2016-02-23 01:07:27,148  Noah Gooshling
3246 [INFO] co.edu.usbcali.demo.test.TestHQLSelect 2016-02-23 01:07:27,148  ngooshling@usbcali.edu.co
